"","Classification","Year","Period","Period.Desc.","Aggregate.Level","Is.Leaf.Code","Trade.Flow.Code","Trade.Flow","Reporter.Code","Reporter","Reporter.ISO","Partner.Code","Partner","Partner.ISO","X2nd.Partner.Code","X2nd.Partner","X2nd.Partner.ISO","Customs.Proc..Code","Customs","Mode.of.Transport.Code","Mode.of.Transport","Commodity.Code","Commodity","Qty.Unit.Code","Qty.Unit","Qty","Alt.Qty.Unit.Code","Alt.Qty.Unit","Alt.Qty","Netweight..kg.","Gross.weight..kg.","Trade.Value..US..","CIF.Trade.Value..US..","FOB.Trade.Value..US..","Flag"
"1","S3",1999,1999,1999,1,0,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"0","Food and live animals",1,"No Quantity",NA,NA,NA,NA,NA,NA,112625238,NA,NA,0
"2","S3",1999,1999,1999,2,0,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"00","LIVE ANIMALS",1,"No Quantity",NA,NA,NA,NA,NA,NA,250347,NA,NA,0
"3","S3",1999,1999,1999,3,0,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"001","LIVE ANIMALS",8,"Weight in kilograms",2125,NA,NA,NA,2125,NA,250347,NA,NA,0
"4","S3",1999,1999,1999,4,0,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"0015","Equine species, live",8,"Weight in kilograms",500,NA,NA,NA,500,NA,4854,NA,NA,0
"5","S3",1999,1999,1999,5,1,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"00151","Horses, live",8,"Weight in kilograms",500,NA,NA,NA,500,NA,4854,NA,NA,0
"6","S3",1999,1999,1999,4,1,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"0019","Live animals, n.e.s.",8,"Weight in kilograms",1625,NA,NA,NA,1625,NA,245493,NA,NA,0
"7","S3",1999,1999,1999,2,0,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"01","MEAT, MEAT PREPARATIONS",1,"No Quantity",NA,NA,NA,NA,NA,NA,28380,NA,NA,0
"8","S3",1999,1999,1999,3,0,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"012","OTHER MEAT, MEAT OFFAL",8,"Weight in kilograms",13625,NA,NA,NA,13625,NA,28380,NA,NA,0
"9","S3",1999,1999,1999,4,0,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"0129","Meat,edible offal, nes",8,"Weight in kilograms",13625,NA,NA,NA,13625,NA,28380,NA,NA,0
"10","S3",1999,1999,1999,5,1,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"01291","Meat and edible meat offal of rabbits or hares, fresh, chilled or frozen",8,"Weight in kilograms",13625,NA,NA,NA,13625,NA,28380,NA,NA,0
"11","S3",1999,1999,1999,2,0,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"03","FISH,CRUSTACEANS,MOLLUSC",1,"No Quantity",NA,NA,NA,NA,NA,NA,16381387,NA,NA,0
"12","S3",1999,1999,1999,3,0,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"034","FISH,FRESH,CHILLED,FROZN",8,"Weight in kilograms",5628485,NA,NA,NA,5628485,NA,14277882,NA,NA,0
"13","S3",1999,1999,1999,4,0,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"0341","Fish,fresh,chilled,whole",8,"Weight in kilograms",17511,NA,NA,NA,17511,NA,252207,NA,NA,0
"14","S3",1999,1999,1999,5,1,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"03411","Fish, live",8,"Weight in kilograms",17511,NA,NA,NA,17511,NA,252207,NA,NA,0
"15","S3",1999,1999,1999,4,0,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"0342","Fish,frozen ex.fillets",8,"Weight in kilograms",180034,NA,NA,NA,180034,NA,601287,NA,NA,0
"16","S3",1999,1999,1999,5,1,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"03421","Salmonidae, frozen (excluding livers and roes)",8,"Weight in kilograms",46398,NA,NA,NA,46398,NA,133982,NA,NA,0
"17","S3",1999,1999,1999,5,1,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"03422","Flat-fish, frozen (excluding livers and roes)",8,"Weight in kilograms",8875,NA,NA,NA,8875,NA,32964,NA,NA,0
"18","S3",1999,1999,1999,5,1,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"03428","Other fish, frozen (excluding livers and roes)",8,"Weight in kilograms",124761,NA,NA,NA,124761,NA,434341,NA,NA,0
"19","S3",1999,1999,1999,4,1,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"0344","Fish fillets, frozen",8,"Weight in kilograms",5231082,NA,NA,NA,5231082,NA,13157285,NA,NA,0
"20","S3",1999,1999,1999,4,0,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"0345","Fish fillets,frsh,chilld",8,"Weight in kilograms",199858,NA,NA,NA,199858,NA,267103,NA,NA,0
"21","S3",1999,1999,1999,5,1,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"03451","Fish fillets and other fish meat, fresh or chilled",8,"Weight in kilograms",20058,NA,NA,NA,20058,NA,69129,NA,NA,0
"22","S3",1999,1999,1999,5,1,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"03455","Fish meat (other than fillets), frozen",8,"Weight in kilograms",179800,NA,NA,NA,179800,NA,197974,NA,NA,0
"23","S3",1999,1999,1999,3,0,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"035","FISH,DRIED,SALTED,SMOKED",8,"Weight in kilograms",5901,NA,NA,NA,5901,NA,61390,NA,NA,0
"24","S3",1999,1999,1999,4,0,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"0351","Fish,dried,salted",8,"Weight in kilograms",4151,NA,NA,NA,4151,NA,50523,NA,NA,0
"25","S3",1999,1999,1999,5,1,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"03512","Fish fillets, dried, salted or in brine, but not smoked",8,"Weight in kilograms",339,NA,NA,NA,339,NA,4163,NA,NA,0
"26","S3",1999,1999,1999,5,1,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"03513","Fish (excluding fillets), dried, whether or not salted, but not smoked, n",8,"Weight in kilograms",3812,NA,NA,NA,3812,NA,46360,NA,NA,0
"27","S3",1999,1999,1999,4,0,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"0352","Fish salted or in brine",8,"Weight in kilograms",1750,NA,NA,NA,1750,NA,10867,NA,NA,0
"28","S3",1999,1999,1999,5,1,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"03529","Other fish, salted (but not dried or smoked) or in brine",8,"Weight in kilograms",1750,NA,NA,NA,1750,NA,10867,NA,NA,0
"29","S3",1999,1999,1999,3,0,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"036","CRUSTACEANS,MOLLUSCS ETC",8,"Weight in kilograms",312264,NA,NA,NA,312264,NA,1441729,NA,NA,0
"30","S3",1999,1999,1999,4,0,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"0361","Crustaceans, frozen",8,"Weight in kilograms",284081,NA,NA,NA,284081,NA,1310752,NA,NA,0
"31","S3",1999,1999,1999,5,1,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"03611","Shrimps and prawns, frozen",8,"Weight in kilograms",226570,NA,NA,NA,226570,NA,915623,NA,NA,0
"32","S3",1999,1999,1999,5,1,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"03619","Other crustaceans, frozen, including flours, meals and pellets of crustac",8,"Weight in kilograms",57511,NA,NA,NA,57511,NA,395129,NA,NA,0
"33","S3",1999,1999,1999,4,0,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"0363","Molluscs",8,"Weight in kilograms",28183,NA,NA,NA,28183,NA,130977,NA,NA,0
"34","S3",1999,1999,1999,5,1,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"03637","Cuttlefish, octopus and squid, frozen, dried, salted or in brine; flours,",8,"Weight in kilograms",8062,NA,NA,NA,8062,NA,66553,NA,NA,0
"35","S3",1999,1999,1999,5,1,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"03639","Other molluscs and aquatic invertebrates, frozen, dried, salted or in bri",8,"Weight in kilograms",20121,NA,NA,NA,20121,NA,64424,NA,NA,0
"36","S3",1999,1999,1999,3,0,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"037","FISH ETC.PREPD,PRSVD.NES",8,"Weight in kilograms",214184,NA,NA,NA,214184,NA,600386,NA,NA,0
"37","S3",1999,1999,1999,4,0,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"0371","Fish,prepard,presrvd,nes",8,"Weight in kilograms",156119,NA,NA,NA,156119,NA,346476,NA,NA,0
"38","S3",1999,1999,1999,5,1,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"03711","Salmon, prepared or preserved, whole or in pieces, but not minced",8,"Weight in kilograms",2187,NA,NA,NA,2187,NA,14611,NA,NA,0
"39","S3",1999,1999,1999,5,1,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"03713","Tunas, skipjack and Atlantic bonito (Sarda spp.), whole or in pieces, but",8,"Weight in kilograms",30191,NA,NA,NA,30191,NA,59461,NA,NA,0
"40","S3",1999,1999,1999,5,1,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"03715","Other fish, prepared or preserved, whole or in pieces, but not minced",8,"Weight in kilograms",929,NA,NA,NA,929,NA,11917,NA,NA,0
"41","S3",1999,1999,1999,5,1,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"03716","Other fish, prepared or preserved, n.e.s.",8,"Weight in kilograms",122812,NA,NA,NA,122812,NA,260487,NA,NA,0
"42","S3",1999,1999,1999,4,0,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"0372","Crustacea,mollc.prpd nes",8,"Weight in kilograms",58065,NA,NA,NA,58065,NA,253910,NA,NA,0
"43","S3",1999,1999,1999,5,1,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"03721","Crustaceans, prepared or preserved, n.e.s.",8,"Weight in kilograms",42753,NA,NA,NA,42753,NA,204291,NA,NA,0
"44","S3",1999,1999,1999,5,1,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"03722","Molluscs and other aquatic invertebrates, prepared or preserved, n.e.s.",8,"Weight in kilograms",15312,NA,NA,NA,15312,NA,49619,NA,NA,0
"45","S3",1999,1999,1999,2,0,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"04","CEREALS,CEREAL PREPRTNS.",1,"No Quantity",NA,NA,NA,NA,NA,NA,5473453,NA,NA,0
"46","S3",1999,1999,1999,3,0,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"042","RICE",8,"Weight in kilograms",37230,NA,NA,NA,37230,NA,36522,NA,NA,0
"47","S3",1999,1999,1999,4,1,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"0422","Rice, husked but not further prepared (cargo rice or brown rice)",8,"Weight in kilograms",4000,NA,NA,NA,4000,NA,1589,NA,NA,0
"48","S3",1999,1999,1999,4,0,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"0423","Rice,milled,semi-milled",8,"Weight in kilograms",33230,NA,NA,NA,33230,NA,34933,NA,NA,0
"49","S3",1999,1999,1999,5,1,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"04231","Rice, semi-milled or wholly milled, whether or not polished, glazed, parb",8,"Weight in kilograms",33230,NA,NA,NA,33230,NA,34933,NA,NA,0
"50","S3",1999,1999,1999,3,0,1,"Import",826,"United Kingdom","GBR",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"045","OTHER CEREALS, UNMILLED",8,"Weight in kilograms",1366749,NA,NA,NA,1366749,NA,615139,NA,NA,0
