"","Classification","Year","Period","Period.Desc.","Aggregate.Level","Is.Leaf.Code","Trade.Flow.Code","Trade.Flow","Reporter.Code","Reporter","Reporter.ISO","Partner.Code","Partner","Partner.ISO","X2nd.Partner.Code","X2nd.Partner","X2nd.Partner.ISO","Customs.Proc..Code","Customs","Mode.of.Transport.Code","Mode.of.Transport","Commodity.Code","Commodity","Qty.Unit.Code","Qty.Unit","Qty","Alt.Qty.Unit.Code","Alt.Qty.Unit","Alt.Qty","Netweight..kg.","Gross.weight..kg.","Trade.Value..US..","CIF.Trade.Value..US..","FOB.Trade.Value..US..","Flag"
"1","S3",1993,1993,1993,1,0,1,"Import",826,"United Kingdom","GBR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"0","Food and live animals",1,"No Quantity",NA,NA,NA,NA,NA,NA,16972550144,NA,NA,0
"2","S3",1993,1993,1993,2,0,1,"Import",826,"United Kingdom","GBR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"00","LIVE ANIMALS",1,"No Quantity",NA,NA,NA,NA,NA,NA,206025088,NA,NA,0
"3","S3",1993,1993,1993,3,0,1,"Import",826,"United Kingdom","GBR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"001","LIVE ANIMALS",8,"Weight in kilograms",27693176,NA,NA,NA,27693176,NA,206025088,NA,NA,0
"4","S3",1993,1993,1993,4,0,1,"Import",826,"United Kingdom","GBR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"0011","Bovine animals, live",8,"Weight in kilograms",17518258,NA,NA,NA,17518258,NA,49391792,NA,NA,0
"5","S3",1993,1993,1993,5,1,1,"Import",826,"United Kingdom","GBR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"00111","Pure-bred bovine breeding animals, live",8,"Weight in kilograms",7041137,NA,NA,NA,7041137,NA,22109244,NA,NA,0
"6","S3",1993,1993,1993,5,1,1,"Import",826,"United Kingdom","GBR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"00119","Bovine animals, live, other than pure-bred breeding stock",8,"Weight in kilograms",10477121,NA,NA,NA,10477121,NA,27282548,NA,NA,0
"7","S3",1993,1993,1993,4,0,1,"Import",826,"United Kingdom","GBR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"0012","Sheep and goats, live",8,"Weight in kilograms",4187753,NA,NA,NA,4187753,NA,8376155,NA,NA,0
"8","S3",1993,1993,1993,5,1,1,"Import",826,"United Kingdom","GBR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"00121","Sheep, live",8,"Weight in kilograms",4187214,NA,NA,NA,4187214,NA,8371981,NA,NA,0
"9","S3",1993,1993,1993,5,1,1,"Import",826,"United Kingdom","GBR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"00122","Goats, live",8,"Weight in kilograms",539,NA,NA,NA,539,NA,4174,NA,NA,0
"10","S3",1993,1993,1993,4,0,1,"Import",826,"United Kingdom","GBR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"0013","Swine, live",8,"Weight in kilograms",4663442,NA,NA,NA,4663442,NA,4928350,NA,NA,0
"11","S3",1993,1993,1993,5,1,1,"Import",826,"United Kingdom","GBR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"00131","Swine, pure-bred breeding animals",8,"Weight in kilograms",37365,NA,NA,NA,37365,NA,52058,NA,NA,0
"12","S3",1993,1993,1993,5,1,1,"Import",826,"United Kingdom","GBR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"00139","Swine, live, other than pure-bred breeding animals",8,"Weight in kilograms",4626077,NA,NA,NA,4626077,NA,4876292,NA,NA,0
"13","S3",1993,1993,1993,4,0,1,"Import",826,"United Kingdom","GBR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"0014","Poultry, live",8,"Weight in kilograms",217940,NA,NA,NA,217940,NA,8193866,NA,NA,0
"14","S3",1993,1993,1993,5,1,1,"Import",826,"United Kingdom","GBR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"00141","Poultry, live weight < 185 grams",8,"Weight in kilograms",153243,NA,NA,NA,153243,NA,7892693,NA,NA,0
"15","S3",1993,1993,1993,5,1,1,"Import",826,"United Kingdom","GBR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"00149","Poultry, live weight > 185 grams",8,"Weight in kilograms",64697,NA,NA,NA,64697,NA,301173,NA,NA,0
"16","S3",1993,1993,1993,4,0,1,"Import",826,"United Kingdom","GBR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"0015","Equine species, live",8,"Weight in kilograms",757682,NA,NA,NA,757682,NA,126906896,NA,NA,0
"17","S3",1993,1993,1993,5,1,1,"Import",826,"United Kingdom","GBR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"00151","Horses, live",8,"Weight in kilograms",757335,NA,NA,NA,757335,NA,126900160,NA,NA,0
"18","S3",1993,1993,1993,5,1,1,"Import",826,"United Kingdom","GBR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"00152","Asses, mules and hinnies, live",8,"Weight in kilograms",347,NA,NA,NA,347,NA,6732,NA,NA,0
"19","S3",1993,1993,1993,4,1,1,"Import",826,"United Kingdom","GBR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"0019","Live animals, n.e.s.",8,"Weight in kilograms",348102,NA,NA,NA,348102,NA,8228027,NA,NA,0
"20","S3",1993,1993,1993,2,0,1,"Import",826,"United Kingdom","GBR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"01","MEAT, MEAT PREPARATIONS",1,"No Quantity",NA,NA,NA,NA,NA,NA,2854601216,NA,NA,0
"21","S3",1993,1993,1993,3,0,1,"Import",826,"United Kingdom","GBR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"011","BOVINE MEAT",8,"Weight in kilograms",139388880,NA,NA,NA,139388880,NA,538133952,NA,NA,0
