"","Classification","Year","Period","Period.Desc.","Aggregate.Level","Is.Leaf.Code","Trade.Flow.Code","Trade.Flow","Reporter.Code","Reporter","Reporter.ISO","Partner.Code","Partner","Partner.ISO","X2nd.Partner.Code","X2nd.Partner","X2nd.Partner.ISO","Customs.Proc..Code","Customs","Mode.of.Transport.Code","Mode.of.Transport","Commodity.Code","Commodity","Qty.Unit.Code","Qty.Unit","Qty","Alt.Qty.Unit.Code","Alt.Qty.Unit","Alt.Qty","Netweight..kg.","Gross.weight..kg.","Trade.Value..US..","CIF.Trade.Value..US..","FOB.Trade.Value..US..","Flag"
"1","S3",2003,2003,2003,1,0,1,"Import",826,"United Kingdom","GBR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"0","Food and live animals",1,"No Quantity",NA,NA,NA,NA,NA,NA,28941447397,NA,NA,0
"2","S3",2003,2003,2003,2,0,1,"Import",826,"United Kingdom","GBR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"00","LIVE ANIMALS",1,"No Quantity",NA,NA,NA,NA,NA,NA,617682189,NA,NA,0
"3","S3",2003,2003,2003,3,0,1,"Import",826,"United Kingdom","GBR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"001","LIVE ANIMALS",1,"No Quantity",NA,NA,NA,NA,29386334,NA,617682189,NA,NA,4
"4","S3",2003,2003,2003,4,0,1,"Import",826,"United Kingdom","GBR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"0011","Bovine animals, live",5,"Number of items",11099,NA,NA,NA,1780694,NA,4348825,NA,NA,0
"5","S3",2003,2003,2003,5,1,1,"Import",826,"United Kingdom","GBR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"00111","Pure-bred bovine breeding animals, live",5,"Number of items",1468,NA,NA,NA,718588,NA,2084827,NA,NA,0
"6","S3",2003,2003,2003,5,1,1,"Import",826,"United Kingdom","GBR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"00119","Bovine animals, live, other than pure-bred breeding stock",5,"Number of items",9631,NA,NA,NA,1062106,NA,2263998,NA,NA,0
"7","S3",2003,2003,2003,4,0,1,"Import",826,"United Kingdom","GBR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"0012","Sheep and goats, live",5,"Number of items",65,NA,NA,NA,1830,NA,78050,NA,NA,0
"8","S3",2003,2003,2003,5,1,1,"Import",826,"United Kingdom","GBR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"00121","Sheep, live",5,"Number of items",24,NA,NA,NA,600,NA,46526,NA,NA,0
"9","S3",2003,2003,2003,5,1,1,"Import",826,"United Kingdom","GBR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"00122","Goats, live",5,"Number of items",41,NA,NA,NA,1230,NA,31524,NA,NA,0
"10","S3",2003,2003,2003,4,0,1,"Import",826,"United Kingdom","GBR",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"0013","Swine, live",5,"Number of items",330136,NA,NA,NA,24267892,NA,36575798,NA,NA,0
