"","Classification","Year","Period","Period.Desc.","Aggregate.Level","Is.Leaf.Code","Trade.Flow.Code","Trade.Flow","Reporter.Code","Reporter","Reporter.ISO","Partner.Code","Partner","Partner.ISO","X2nd.Partner.Code","X2nd.Partner","X2nd.Partner.ISO","Customs.Proc..Code","Customs","Mode.of.Transport.Code","Mode.of.Transport","Commodity.Code","Commodity","Qty.Unit.Code","Qty.Unit","Qty","Alt.Qty.Unit.Code","Alt.Qty.Unit","Alt.Qty","Netweight..kg.","Gross.weight..kg.","Trade.Value..US..","CIF.Trade.Value..US..","FOB.Trade.Value..US..","Flag"
"1","S3",1996,1996,1996,1,0,1,"Import",842,"USA","USA",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"0","Food and live animals",1,"No Quantity",NA,NA,NA,NA,NA,NA,716938484,NA,NA,0
"2","S3",1996,1996,1996,2,0,1,"Import",842,"USA","USA",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"00","LIVE ANIMALS",1,"No Quantity",NA,NA,NA,NA,NA,NA,4430802,NA,NA,0
"3","S3",1996,1996,1996,3,0,1,"Import",842,"USA","USA",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"001","LIVE ANIMALS",8,"Weight in kilograms",3691055,NA,NA,NA,3691055,NA,4430802,NA,NA,0
"4","S3",1996,1996,1996,4,0,1,"Import",842,"USA","USA",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"0015","Equine species, live",5,"Number of items",6,NA,NA,NA,0,NA,6256,NA,NA,0
"5","S3",1996,1996,1996,5,1,1,"Import",842,"USA","USA",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"00151","Horses, live",5,"Number of items",6,NA,NA,NA,0,NA,6256,NA,NA,0
"6","S3",1996,1996,1996,4,1,1,"Import",842,"USA","USA",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"0019","Live animals, n.e.s.",1,"No Quantity",0,NA,NA,NA,0,NA,4424546,NA,NA,0
"7","S3",1996,1996,1996,2,0,1,"Import",842,"USA","USA",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"01","MEAT, MEAT PREPARATIONS",1,"No Quantity",NA,NA,NA,NA,NA,NA,1358613,NA,NA,0
"8","S3",1996,1996,1996,3,0,1,"Import",842,"USA","USA",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"012","OTHER MEAT, MEAT OFFAL",8,"Weight in kilograms",511291,NA,NA,NA,511291,NA,1330647,NA,NA,0
"9","S3",1996,1996,1996,4,0,1,"Import",842,"USA","USA",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"0123","Poultry, meat and offal",8,"Weight in kilograms",1375,NA,NA,NA,1375,NA,5324,NA,NA,0
"10","S3",1996,1996,1996,5,1,1,"Import",842,"USA","USA",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"01235","Poultry cuts and offal (other than liver), frozen",8,"Weight in kilograms",1375,NA,NA,NA,1375,NA,5324,NA,NA,0
"11","S3",1996,1996,1996,4,0,1,"Import",842,"USA","USA",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"0129","Meat,edible offal, nes",8,"Weight in kilograms",509916,NA,NA,NA,509916,NA,1325323,NA,NA,0
"12","S3",1996,1996,1996,5,1,1,"Import",842,"USA","USA",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"01291","Meat and edible meat offal of rabbits or hares, fresh, chilled or frozen",8,"Weight in kilograms",464250,NA,NA,NA,464250,NA,1088501,NA,NA,0
"13","S3",1996,1996,1996,5,1,1,"Import",842,"USA","USA",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"01292","Frogs' legs, fresh, chilled or frozen",8,"Weight in kilograms",26968,NA,NA,NA,26968,NA,156500,NA,NA,0
"14","S3",1996,1996,1996,5,1,1,"Import",842,"USA","USA",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"01293","Snails (other than sea snails)",8,"Weight in kilograms",18546,NA,NA,NA,18546,NA,74166,NA,NA,0
"15","S3",1996,1996,1996,5,1,1,"Import",842,"USA","USA",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"01299","Other meat and edible meat offal, fresh, chilled or frozen",8,"Weight in kilograms",152,NA,NA,NA,152,NA,6156,NA,NA,0
"16","S3",1996,1996,1996,3,0,1,"Import",842,"USA","USA",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"016","MEAT,ED.OFFL,DRY,SLT,SMK",8,"Weight in kilograms",1875,NA,NA,NA,1875,NA,16880,NA,NA,0
"17","S3",1996,1996,1996,4,0,1,"Import",842,"USA","USA",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"0168","Oth.meat,off.dry,smk,slt",8,"Weight in kilograms",1875,NA,NA,NA,1875,NA,16880,NA,NA,0
"18","S3",1996,1996,1996,5,1,1,"Import",842,"USA","USA",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"01689","Other meat and edible meat offal salted, in brine, dried or smoked; edibl",8,"Weight in kilograms",1875,NA,NA,NA,1875,NA,16880,NA,NA,0
"19","S3",1996,1996,1996,3,0,1,"Import",842,"USA","USA",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"017","MEAT,OFFL.PRPD,PRSVD,NES",8,"Weight in kilograms",1875,NA,NA,NA,1875,NA,11086,NA,NA,0
"20","S3",1996,1996,1996,4,1,1,"Import",842,"USA","USA",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"0171","Extracts and juices of meat, fish or crustaceans, molluscs or other aquat",8,"Weight in kilograms",1875,NA,NA,NA,1875,NA,11086,NA,NA,0
"21","S3",1996,1996,1996,2,0,1,"Import",842,"USA","USA",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"02","DAIRY PRODUCTS,BIRD EGGS",1,"No Quantity",NA,NA,NA,NA,NA,NA,3180991,NA,NA,0
"22","S3",1996,1996,1996,3,0,1,"Import",842,"USA","USA",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"025","EGGS,BIRDS,YOLKS,ALBUMIN",8,"Weight in kilograms",1190687,NA,NA,NA,1190687,NA,3180991,NA,NA,0
"23","S3",1996,1996,1996,4,1,1,"Import",842,"USA","USA",156,"China","CHN",NA,NA,NA,NA,NA,NA,NA,"0251","Birds' eggs, in shell, fresh, preserved or cooked",8,"Weight in kilograms",1178437,NA,NA,NA,1178437,NA,3149831,NA,NA,0
