"","Classification","Year","Period","Period.Desc.","Aggregate.Level","Is.Leaf.Code","Trade.Flow.Code","Trade.Flow","Reporter.Code","Reporter","Reporter.ISO","Partner.Code","Partner","Partner.ISO","X2nd.Partner.Code","X2nd.Partner","X2nd.Partner.ISO","Customs.Proc..Code","Customs","Mode.of.Transport.Code","Mode.of.Transport","Commodity.Code","Commodity","Qty.Unit.Code","Qty.Unit","Qty","Alt.Qty.Unit.Code","Alt.Qty.Unit","Alt.Qty","Netweight..kg.","Gross.weight..kg.","Trade.Value..US..","CIF.Trade.Value..US..","FOB.Trade.Value..US..","Flag"
"1","S3",2004,2004,2004,1,0,1,"Import",842,"USA","USA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"0","Food and live animals",1,"No Quantity",NA,NA,NA,NA,NA,NA,50461332209,NA,NA,0
"2","S3",2004,2004,2004,2,0,1,"Import",842,"USA","USA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"00","LIVE ANIMALS",1,"No Quantity",NA,NA,NA,NA,NA,NA,1470330574,NA,NA,0
"3","S3",2004,2004,2004,3,0,1,"Import",842,"USA","USA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"001","LIVE ANIMALS",1,"No Quantity",NA,NA,NA,NA,782624088,NA,1470330574,NA,NA,4
"4","S3",2004,2004,2004,4,0,1,"Import",842,"USA","USA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"0011","Bovine animals, live",5,"Number of items",1370611,NA,NA,NA,272562061,NA,544986705,NA,NA,4
"5","S3",2004,2004,2004,5,1,1,"Import",842,"USA","USA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"00111","Pure-bred bovine breeding animals, live",5,"Number of items",528,NA,NA,NA,40069,NA,120374,NA,NA,4
"6","S3",2004,2004,2004,5,1,1,"Import",842,"USA","USA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"00119","Bovine animals, live, other than pure-bred breeding stock",5,"Number of items",1370083,NA,NA,NA,272521992,NA,544866331,NA,NA,0
"7","S3",2004,2004,2004,4,0,1,"Import",842,"USA","USA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"0012","Sheep and goats, live",5,"Number of items",167,NA,NA,NA,6912,NA,32811,NA,NA,4
"8","S3",2004,2004,2004,5,1,1,"Import",842,"USA","USA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"00121","Sheep, live",5,"Number of items",20,NA,NA,NA,1200,NA,17311,NA,NA,0
"9","S3",2004,2004,2004,5,1,1,"Import",842,"USA","USA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"00122","Goats, live",5,"Number of items",147,NA,NA,NA,5712,NA,15500,NA,NA,4
"10","S3",2004,2004,2004,4,0,1,"Import",842,"USA","USA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"0013","Swine, live",1,"No Quantity",NA,NA,NA,NA,465227805,NA,540932545,NA,NA,4
"11","S3",2004,2004,2004,5,1,1,"Import",842,"USA","USA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"00131","Swine, pure-bred breeding animals",5,"Number of items",5573,NA,NA,NA,157582,NA,981807,NA,NA,4
"12","S3",2004,2004,2004,5,1,1,"Import",842,"USA","USA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"00139","Swine, live, other than pure-bred breeding animals",8,"Weight in kilograms",465070223,NA,NA,NA,465070223,NA,539950738,NA,NA,0
