"","Classification","Year","Period","Period.Desc.","Aggregate.Level","Is.Leaf.Code","Trade.Flow.Code","Trade.Flow","Reporter.Code","Reporter","Reporter.ISO","Partner.Code","Partner","Partner.ISO","X2nd.Partner.Code","X2nd.Partner","X2nd.Partner.ISO","Customs.Proc..Code","Customs","Mode.of.Transport.Code","Mode.of.Transport","Commodity.Code","Commodity","Qty.Unit.Code","Qty.Unit","Qty","Alt.Qty.Unit.Code","Alt.Qty.Unit","Alt.Qty","Netweight..kg.","Gross.weight..kg.","Trade.Value..US..","CIF.Trade.Value..US..","FOB.Trade.Value..US..","Flag"
"1","S3",1992,1992,1992,1,0,1,"Import",842,"USA","USA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"0","Food and live animals",1,"No Quantity",NA,NA,NA,NA,NA,NA,24658891811,NA,NA,0
"2","S3",1992,1992,1992,2,0,1,"Import",842,"USA","USA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"00","LIVE ANIMALS",1,"No Quantity",NA,NA,NA,NA,NA,NA,1457528165,NA,NA,0
"3","S3",1992,1992,1992,3,0,1,"Import",842,"USA","USA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"001","LIVE ANIMALS",8,"Weight in kilograms",981065253,NA,NA,NA,981065253,NA,1457528165,NA,NA,0
"4","S3",1992,1992,1992,4,0,1,"Import",842,"USA","USA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"0011","Bovine animals, live",8,"Weight in kilograms",825376287,NA,NA,NA,825376287,NA,1258205434,NA,NA,0
"5","S3",1992,1992,1992,5,1,1,"Import",842,"USA","USA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"00111","Pure-bred bovine breeding animals, live",5,"Number of items",2969,NA,NA,NA,0,NA,3015705,NA,NA,0
"6","S3",1992,1992,1992,5,1,1,"Import",842,"USA","USA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"00119","Bovine animals, live, other than pure-bred breeding stock",8,"Weight in kilograms",823398000,NA,NA,NA,823398000,NA,1255189729,NA,NA,0
"7","S3",1992,1992,1992,4,0,1,"Import",842,"USA","USA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"0012","Sheep and goats, live",5,"Number of items",27278,NA,NA,NA,0,NA,2027266,NA,NA,0
"8","S3",1992,1992,1992,5,1,1,"Import",842,"USA","USA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"00121","Sheep, live",5,"Number of items",27258,NA,NA,NA,0,NA,2011031,NA,NA,0
"9","S3",1992,1992,1992,5,1,1,"Import",842,"USA","USA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"00122","Goats, live",5,"Number of items",20,NA,NA,NA,0,NA,16235,NA,NA,0
"10","S3",1992,1992,1992,4,0,1,"Import",842,"USA","USA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"0013","Swine, live",8,"Weight in kilograms",67510830,NA,NA,NA,67510830,NA,67476384,NA,NA,0
"11","S3",1992,1992,1992,5,1,1,"Import",842,"USA","USA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"00131","Swine, pure-bred breeding animals",5,"Number of items",1779,NA,NA,NA,0,NA,1913058,NA,NA,0
"12","S3",1992,1992,1992,5,1,1,"Import",842,"USA","USA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"00139","Swine, live, other than pure-bred breeding animals",8,"Weight in kilograms",65596795,NA,NA,NA,65596795,NA,65563326,NA,NA,0
"13","S3",1992,1992,1992,4,0,1,"Import",842,"USA","USA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"0014","Poultry, live",5,"Number of items",7151720,NA,NA,NA,0,NA,9519397,NA,NA,0
"14","S3",1992,1992,1992,5,1,1,"Import",842,"USA","USA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"00141","Poultry, live weight < 185 grams",5,"Number of items",6962912,NA,NA,NA,0,NA,9268081,NA,NA,0
"15","S3",1992,1992,1992,5,1,1,"Import",842,"USA","USA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"00149","Poultry, live weight > 185 grams",8,"Weight in kilograms",176007,NA,NA,NA,176007,NA,251316,NA,NA,0
"16","S3",1992,1992,1992,4,0,1,"Import",842,"USA","USA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"0015","Equine species, live",5,"Number of items",17017,NA,NA,NA,0,NA,76249010,NA,NA,0
