"","Classification","Year","Period","Period.Desc.","Aggregate.Level","Is.Leaf.Code","Trade.Flow.Code","Trade.Flow","Reporter.Code","Reporter","Reporter.ISO","Partner.Code","Partner","Partner.ISO","X2nd.Partner.Code","X2nd.Partner","X2nd.Partner.ISO","Customs.Proc..Code","Customs","Mode.of.Transport.Code","Mode.of.Transport","Commodity.Code","Commodity","Qty.Unit.Code","Qty.Unit","Qty","Alt.Qty.Unit.Code","Alt.Qty.Unit","Alt.Qty","Netweight..kg.","Gross.weight..kg.","Trade.Value..US..","CIF.Trade.Value..US..","FOB.Trade.Value..US..","Flag"
"1","S3",1998,1998,1998,1,0,1,"Import",842,"USA","USA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"0","Food and live animals",1,"No Quantity",NA,NA,NA,NA,NA,NA,35877445544,NA,NA,0
"2","S3",1998,1998,1998,2,0,1,"Import",842,"USA","USA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"00","LIVE ANIMALS",1,"No Quantity",NA,NA,NA,NA,NA,NA,1765203181,NA,NA,0
"3","S3",1998,1998,1998,3,0,1,"Import",842,"USA","USA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"001","LIVE ANIMALS",8,"Weight in kilograms",1520363333,NA,NA,NA,1520363333,NA,1765203181,NA,NA,0
"4","S3",1998,1998,1998,4,0,1,"Import",842,"USA","USA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"0011","Bovine animals, live",8,"Weight in kilograms",911775190,NA,NA,NA,911775190,NA,1162869661,NA,NA,0
"5","S3",1998,1998,1998,5,1,1,"Import",842,"USA","USA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"00111","Pure-bred bovine breeding animals, live",5,"Number of items",3065,NA,NA,NA,0,NA,3311331,NA,NA,0
"6","S3",1998,1998,1998,5,1,1,"Import",842,"USA","USA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"00119","Bovine animals, live, other than pure-bred breeding stock",8,"Weight in kilograms",909178863,NA,NA,NA,909178863,NA,1159558330,NA,NA,0
"7","S3",1998,1998,1998,4,0,1,"Import",842,"USA","USA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"0012","Sheep and goats, live",5,"Number of items",48594,NA,NA,NA,0,NA,6007377,NA,NA,0
"8","S3",1998,1998,1998,5,1,1,"Import",842,"USA","USA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"00121","Sheep, live",5,"Number of items",46119,NA,NA,NA,0,NA,5281837,NA,NA,0
"9","S3",1998,1998,1998,5,1,1,"Import",842,"USA","USA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"00122","Goats, live",5,"Number of items",2475,NA,NA,NA,0,NA,725540,NA,NA,0
"10","S3",1998,1998,1998,4,0,1,"Import",842,"USA","USA",0,"World","WLD",NA,NA,NA,NA,NA,NA,NA,"0013","Swine, live",8,"Weight in kilograms",338711446,NA,NA,NA,338711446,NA,288849966,NA,NA,0
